segid,coordx,coordy,wifiinfos
tra01,43.629,10.7,00:11:32:53:be:f3|-70.0;6c:b0:ce:29:5a:72|-68.0;d4:94:e8:21:34:60|-35.0;48:7d:2e:98:f6:45|-62.5;0c:4b:54:f5:5f:5e|-73.0;d4:94:e8:1a:0f:f0|-89.5;d4:94:e8:1e:8c:00|-65.0;8c:a6:df:9c:40:0d|-70.0;d4:94:e8:02:27:f0|-85.0;d4:94:e8:21:6a:b0|-76.0;d4:94:e8:02:27:e0|-61.5;d4:94:e8:19:a3:f0|-69.5;50:64:2b:7b:07:93|-77.5;50:64:2b:7b:07:92|-48.5;d4:94:e8:21:67:a0|-51.0;d4:94:e8:21:34:70|-44.5;d4:94:e8:21:67:b0|-68.0;d4:94:e8:21:3f:90|-69.0;d4:94:e8:1e:8d:20|-45.5;d4:94:e8:1a:33:90|-90.0;d4:94:e8:1e:ad:90|-63.5;d4:94:e8:1e:8d:00|-51.0;fc:7c:02:30:de:40|-67.0;d4:94:e8:02:27:90|-85.5;d4:ee:07:62:be:52|-70.5;d4:94:e8:1a:11:40|-68.0;d4:94:e8:1e:ad:80|-51.0;fc:7c:02:30:de:41|-87.5;d4:94:e8:1a:0f:e0|-58.0;d4:94:e8:1e:8c:70|-62.5;d4:94:e8:1e:8c:10|-73.5;8c:ab:8e:e3:50:90|-86.0;46:1c:a8:e1:8d:25|-56.0;ec:3d:fd:0a:b7:62|-80.5;d4:94:e8:21:6a:a0|-63.0;a0:21:b7:bf:da:bc|-69.5;d4:94:e8:1e:8d:10|-61.0;10:9f:a9:2d:e3:59|-69.5;d4:94:e8:19:a3:e0|-61.0;9c:21:6a:7f:bf:7c|-74.0;d4:94:e8:21:3f:80|-45.5;d4:94:e8:1e:8d:30|-43.0;d4:94:e8:21:3d:70|-88.0;94:d9:b3:1f:66:41|-72.0;e0:b9:4d:37:6e:9a|-63.0
tra01,44.223,10.7,d4:94:e8:21:34:60|-34.0;48:7d:2e:98:f6:45|-60.0;d4:94:e8:1a:0f:f0|-86.0;d4:94:e8:02:27:f0|-83.0;d4:94:e8:21:6a:b0|-74.0;d4:94:e8:19:a3:f0|-67.0;50:64:2b:7b:07:93|-80.0;50:64:2b:7b:07:92|-58.0;d4:94:e8:21:67:b0|-61.0;d4:94:e8:21:3f:90|-57.0;d4:94:e8:1e:8d:20|-44.0;d4:94:e8:1e:ad:90|-59.0;d4:94:e8:1e:8d:00|-62.0;d4:94:e8:02:27:90|-83.0;d4:94:e8:21:34:70|-46.0;d4:94:e8:1e:8c:70|-83.0;d4:94:e8:1e:8c:10|-76.0;46:1c:a8:e1:8d:25|-65.0;ec:3d:fd:0a:b7:62|-81.0;d4:94:e8:1e:8d:10|-61.0;d4:94:e8:21:3f:80|-45.0;d4:94:e8:1e:8d:30|-46.0;d4:94:e8:21:3d:70|-86.0;e0:b9:4d:37:6e:9a|-75.0;d4:94:e8:1e:88:60|-63.0
tra01,44.484,10.7,d4:94:e8:21:34:60|-38.0;d4:94:e8:1e:ad:90|-90.0;0c:4b:54:f5:5f:5e|-62.0;d4:94:e8:1a:0f:f0|-84.0;d4:94:e8:02:27:f0|-78.0;d4:94:e8:21:6a:b0|-82.0;d4:94:e8:02:27:e0|-68.0;50:64:2b:7b:07:93|-75.0;50:64:2b:7b:07:92|-57.0;d4:94:e8:02:27:70|-81.0;d4:94:e8:21:67:a0|-60.0;d4:94:e8:21:3f:80|-58.0;d4:94:e8:21:3f:90|-69.0;d4:94:e8:1e:8d:20|-41.0;d4:94:e8:21:34:70|-39.0;d4:94:e8:1e:ae:80|-67.0;d4:94:e8:1a:0f:e0|-65.0;d4:94:e8:1e:8c:10|-87.0;ec:3d:fd:0a:b7:62|-85.0;d4:94:e8:21:6a:a0|-50.0;d4:94:e8:1e:8d:10|-65.0;d4:94:e8:02:27:60|-67.0;d4:94:e8:21:67:b0|-60.0;d4:94:e8:1e:8d:30|-57.0;e0:b9:4d:37:6e:9a|-75.0
tra01,44.98,10.7,d4:94:e8:21:34:60|-34.0;48:7d:2e:98:f6:45|-60.0;0c:4b:54:f5:5f:5e|-70.0;d4:94:e8:1a:0f:f0|-86.0;d4:94:e8:02:27:f0|-83.5;d4:94:e8:21:6a:b0|-77.5;d4:94:e8:19:a3:f0|-67.0;50:64:2b:7b:07:93|-80.0;50:64:2b:7b:07:92|-59.0;d4:94:e8:21:67:a0|-42.0;d4:94:e8:21:34:70|-46.5;d4:94:e8:21:67:b0|-63.0;d4:94:e8:21:3f:90|-63.5;d4:94:e8:1e:8d:20|-38.0;d4:94:e8:1e:ad:90|-59.0;d4:94:e8:1e:8d:00|-60.5;d4:94:e8:02:27:90|-83.0;d4:ee:07:62:be:52|-74.0;d4:94:e8:1e:ad:80|-54.0;d4:94:e8:1a:0f:e0|-61.0;d4:94:e8:1e:8c:70|-83.0;d4:94:e8:1e:8c:10|-82.5;46:1c:a8:e1:8d:25|-65.0;ec:3d:fd:0a:b7:62|-79.5;d4:94:e8:21:6a:a0|-54.0;d4:94:e8:1e:8d:10|-63.5;10:9f:a9:2d:e3:59|-63.0;d4:94:e8:21:3f:80|-45.0;d4:94:e8:1e:8d:30|-50.0;d4:94:e8:21:3d:70|-86.0;e0:b9:4d:37:6e:9a|-75.0;d4:94:e8:1e:88:60|-63.0
tra01,45.208,10.7,d4:94:e8:21:34:60|-36.0;d4:94:e8:1e:ad:90|-86.5;0c:4b:54:f5:5f:5e|-62.0;d4:94:e8:1a:0f:f0|-86.5;d4:94:e8:02:27:f0|-79.5;d4:94:e8:21:6a:b0|-83.0;d4:94:e8:02:27:e0|-59.5;50:64:2b:7b:07:93|-75.5;50:64:2b:7b:07:92|-59.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:a0|-60.5;d4:ee:07:62:be:52|-72.0;d4:94:e8:21:3f:80|-59.0;d4:94:e8:21:3f:90|-69.0;d4:94:e8:1e:8d:20|-39.5;d4:94:e8:1e:8d:00|-55.0;d4:94:e8:21:34:70|-43.0;d4:94:e8:1e:ae:80|-67.0;d4:94:e8:1a:0f:e0|-61.0;d4:94:e8:1e:8c:70|-87.0;d4:94:e8:1e:8c:10|-87.5;8c:ab:8e:e3:50:90|-87.0;46:1c:a8:e1:8d:25|-66.0;ec:3d:fd:0a:b7:62|-84.5;d4:94:e8:21:6a:a0|-49.0;d4:94:e8:1e:8d:10|-68.0;10:9f:a9:2d:e3:59|-61.0;d4:94:e8:02:27:60|-67.0;d4:94:e8:21:67:b0|-61.0;d4:94:e8:1e:8d:30|-54.0;e0:b9:4d:37:6e:9a|-75.0
tra01,45.973,10.7,d4:94:e8:21:34:60|-36.0;d4:94:e8:1e:ad:90|-86.5;0c:4b:54:f5:5f:5e|-62.0;d4:94:e8:1a:0f:f0|-86.5;d4:94:e8:02:27:f0|-79.5;d4:94:e8:21:6a:b0|-83.0;d4:94:e8:02:27:e0|-51.0;50:64:2b:7b:07:93|-75.5;50:64:2b:7b:07:92|-59.0;d4:94:e8:02:27:70|-83.0;d4:94:e8:21:67:a0|-60.5;d4:ee:07:62:be:52|-72.0;d4:94:e8:21:3f:80|-59.0;d4:94:e8:21:3f:90|-69.0;d4:94:e8:1e:8d:20|-38.0;d4:94:e8:1e:8d:00|-55.0;d4:94:e8:21:34:70|-52.0;d4:94:e8:1e:ae:80|-67.0;d4:94:e8:1a:0f:e0|-61.0;d4:94:e8:1e:8c:70|-87.0;d4:94:e8:1e:8c:10|-87.5;8c:ab:8e:e3:50:90|-87.0;46:1c:a8:e1:8d:25|-66.0;ec:3d:fd:0a:b7:62|-84.5;d4:94:e8:21:6a:a0|-49.0;d4:94:e8:1e:8d:10|-68.0;10:9f:a9:2d:e3:59|-61.0;d4:94:e8:02:27:60|-67.0;d4:94:e8:21:67:b0|-61.0;d4:94:e8:1e:8d:30|-54.0;e0:b9:4d:37:6e:9a|-75.0
tra01,46.613,10.7,d4:94:e8:21:34:60|-34.0;48:7d:2e:98:f6:45|-60.0;d4:94:e8:1a:0f:f0|-86.0;d4:94:e8:02:27:f0|-83.0;d4:94:e8:21:6a:b0|-74.0;d4:94:e8:19:a3:f0|-67.0;50:64:2b:7b:07:93|-80.0;50:64:2b:7b:07:92|-58.0;d4:94:e8:21:67:a0|-42.0;d4:94:e8:21:67:b0|-61.0;d4:94:e8:21:3f:90|-57.0;d4:94:e8:1e:8d:20|-44.0;d4:94:e8:1e:ad:90|-59.0;d4:94:e8:1e:8d:00|-62.0;d4:94:e8:02:27:90|-83.0;d4:94:e8:21:34:70|-50.0;d4:94:e8:1e:ad:80|-54.0;d4:94:e8:1e:8c:70|-83.0;d4:94:e8:1e:8c:10|-76.0;46:1c:a8:e1:8d:25|-65.0;ec:3d:fd:0a:b7:62|-81.0;d4:94:e8:1e:8d:10|-61.0;d4:94:e8:21:3f:80|-45.0;d4:94:e8:1e:8d:30|-46.0;d4:94:e8:21:3d:70|-86.0;e0:b9:4d:37:6e:9a|-75.0;d4:94:e8:1e:88:60|-63.0
tra01,46.762,10.7,d4:94:e8:21:34:60|-38.0;d4:94:e8:1e:ad:90|-90.0;0c:4b:54:f5:5f:5e|-62.0;d4:94:e8:1a:0f:f0|-84.0;d4:94:e8:02:27:f0|-78.0;d4:94:e8:21:6a:b0|-82.0;50:64:2b:7b:07:93|-75.0;50:64:2b:7b:07:92|-57.0;d4:94:e8:21:67:a0|-60.0;d4:94:e8:21:3f:80|-58.0;d4:94:e8:21:3f:90|-69.0;d4:94:e8:21:34:70|-57.0;d4:94:e8:1e:ae:80|-67.0;d4:94:e8:1a:0f:e0|-65.0;d4:94:e8:1e:8c:10|-87.0;ec:3d:fd:0a:b7:62|-85.0;d4:94:e8:21:6a:a0|-50.0;d4:94:e8:1e:8d:10|-65.0;d4:94:e8:02:27:60|-67.0;d4:94:e8:21:67:b0|-60.0;d4:94:e8:1e:8d:30|-57.0;e0:b9:4d:37:6e:9a|-75.0
tra01,47.486,10.7,00:11:32:53:be:f3|-70.0;d4:94:e8:21:34:60|-34.5;48:7d:2e:98:f6:45|-60.0;d4:94:e8:1a:0f:f0|-88.0;d4:94:e8:1e:8c:00|-65.0;8c:a6:df:9c:40:0d|-70.0;d4:94:e8:02:27:f0|-81.0;d4:94:e8:21:6a:b0|-84.5;d4:94:e8:02:27:e0|-57.5;d4:94:e8:19:a3:f0|-67.0;50:64:2b:7b:07:93|-78.0;50:64:2b:7b:07:92|-60.0;d4:94:e8:21:67:a0|-53.0;d4:94:e8:21:34:70|-51.5;d4:94:e8:21:67:b0|-51.5;d4:94:e8:21:3f:90|-57.5;d4:94:e8:1e:8d:20|-38.0;d4:94:e8:1a:33:90|-90.0;d4:94:e8:1e:ad:90|-72.5;d4:94:e8:1e:8d:00|-55.0;fc:7c:02:30:de:40|-67.0;d4:94:e8:02:27:90|-89.0;d4:ee:07:62:be:52|-72.5;d4:94:e8:1a:11:40|-68.0;d4:94:e8:1e:ad:80|-51.0;fc:7c:02:30:de:41|-85.0;d4:94:e8:1a:0f:e0|-57.0;d4:94:e8:1e:8c:70|-75.5;d4:94:e8:1e:8c:10|-76.0;8c:ab:8e:e3:50:90|-87.5;46:1c:a8:e1:8d:25|-66.0;ec:3d:fd:0a:b7:62|-83.5;d4:94:e8:21:6a:a0|-55.5;a0:21:b7:bf:da:bc|-69.0;d4:94:e8:1e:8d:10|-65.5;9c:21:6a:7f:bf:7c|-74.0;d4:94:e8:21:3f:80|-57.0;d4:94:e8:1e:8d:30|-48.0;94:d9:b3:1f:66:41|-72.0;e0:b9:4d:37:6e:9a|-75.0
tra01,48.247,10.7,00:11:32:53:be:f3|-70.0;6c:b0:ce:29:5a:72|-68.0;d4:94:e8:21:34:60|-34.5;48:7d:2e:98:f6:45|-63.0;0c:4b:54:f5:5f:5e|-70.0;d4:94:e8:1a:0f:f0|-87.3;d4:94:e8:1e:8c:00|-65.0;8c:a6:df:9c:40:0d|-70.0;d4:94:e8:02:27:f0|-82.5;d4:94:e8:21:6a:b0|-84.2;d4:94:e8:02:27:e0|-59.7;d4:94:e8:19:a3:f0|-76.0;50:64:2b:7b:07:93|-78.8;50:64:2b:7b:07:92|-55.5;d4:94:e8:21:67:a0|-53.0;d4:ee:07:62:be:52|-71.8;d4:94:e8:21:67:b0|-47.8;d4:94:e8:21:3f:90|-53.8;d4:94:e8:1e:8d:20|-48.0;d4:94:e8:1a:33:90|-90.0;d4:94:e8:1e:ad:90|-68.2;d4:94:e8:1e:8d:00|-57.0;fc:7c:02:30:de:40|-67.0;d4:94:e8:02:27:90|-85.5;d4:94:e8:21:34:70|-52.8;d4:94:e8:1a:11:40|-68.0;d4:94:e8:1e:ad:80|-51.0;fc:7c:02:30:de:41|-87.5;d4:94:e8:1a:0f:e0|-59.0;d4:94:e8:1e:8c:70|-69.5;d4:94:e8:1e:8d:10|-66.5;d4:94:e8:1e:8c:10|-70.5;8c:ab:8e:e3:50:90|-87.5;46:1c:a8:e1:8d:25|-64.0;ec:3d:fd:0a:b7:62|-81.7;9c:21:6a:7f:bf:7c|-74.0;94:d9:b3:1f:66:41|-72.0;10:9f:a9:2d:e3:59|-63.0;d4:94:e8:19:a3:e0|-61.0;d4:94:e8:21:6a:a0|-58.0;d4:94:e8:21:3f:80|-50.3;a0:21:b7:bf:da:bc|-69.5;d4:94:e8:1e:8d:30|-50.8;d4:94:e8:21:3d:70|-89.0;e0:b9:4d:37:6e:9a|-73.5
tra01,49.019,10.7,00:11:32:53:be:f3|-70.0;6c:b0:ce:29:5a:72|-68.0;d4:94:e8:21:34:60|-35.0;48:7d:2e:98:f6:45|-63.0;9c:21:6a:7f:bf:7c|-74.0;0c:4b:54:f5:5f:5e|-70.0;d4:94:e8:1a:0f:f0|-86.5;d4:94:e8:1e:8c:00|-65.0;8c:a6:df:9c:40:0d|-70.0;d4:94:e8:02:27:f0|-84.0;d4:94:e8:21:6a:b0|-84.3;d4:94:e8:02:27:e0|-64.0;d4:94:e8:19:a3:f0|-76.0;50:64:2b:7b:07:93|-79.7;50:64:2b:7b:07:92|-53.7;d4:94:e8:21:67:a0|-45.0;d4:ee:07:62:be:52|-71.7;d4:94:e8:21:67:b0|-43.0;d4:94:e8:21:3f:90|-48.7;d4:94:e8:1e:8d:20|-53.0;d4:94:e8:1a:33:90|-90.0;d4:94:e8:1e:ad:90|-63.3;d4:94:e8:1e:8d:00|-59.0;fc:7c:02:30:de:40|-67.0;d4:94:e8:02:27:90|-85.5;d4:94:e8:21:34:70|-51.0;d4:94:e8:1a:11:40|-68.0;d4:94:e8:1e:ad:80|-51.0;fc:7c:02:30:de:41|-87.5;d4:94:e8:1a:0f:e0|-61.0;d4:94:e8:1e:8c:70|-63.7;d4:94:e8:1e:8d:10|-65.0;d4:94:e8:1e:8c:10|-64.7;8c:ab:8e:e3:50:90|-88.0;46:1c:a8:e1:8d:25|-62.0;ec:3d:fd:0a:b7:62|-80.5;d4:94:e8:21:6a:a0|-63.0;94:d9:b3:1f:66:41|-72.0;10:9f:a9:2d:e3:59|-63.0;d4:94:e8:19:a3:e0|-61.0;a0:21:b7:bf:da:bc|-69.5;d4:94:e8:21:3f:80|-45.5;d4:94:e8:1e:8d:30|-52.7;d4:94:e8:21:3d:70|-89.0;e0:b9:4d:37:6e:9a|-72.0
tra01,49.8,10.7,00:11:32:53:be:f3|-68.0;6c:b0:ce:29:5a:72|-68.0;50:64:2b:7b:07:92|-55.4;d4:94:e8:21:34:60|-37.1;48:7d:2e:98:f6:45|-62.9;0c:4b:54:f5:5f:5e|-62.0;d4:94:e8:1a:0f:f0|-85.9;d4:94:e8:1e:8c:00|-65.0;8c:a6:df:9c:40:0d|-70.0;d4:94:e8:02:27:f0|-81.4;d4:94:e8:21:6a:b0|-84.3;d4:94:e8:02:27:e0|-58.8;d4:94:e8:19:a3:f0|-69.0;50:64:2b:7b:07:93|-75.6;d8:15:0d:a0:d7:ca|-76.0;d4:94:e8:21:67:a0|-48.3;d4:94:e8:21:34:70|-54.7;d4:94:e8:21:67:b0|-44.6;d4:94:e8:21:3f:90|-49.7;d4:94:e8:1e:8d:20|-46.4;d4:94:e8:1a:33:90|-90.0;d4:94:e8:1e:ad:90|-63.7;d4:94:e8:1e:8d:00|-61.5;fc:7c:02:30:de:40|-67.0;d4:94:e8:02:27:90|-83.6;d4:ee:07:62:be:52|-71.6;d4:94:e8:1a:11:40|-68.0;d4:94:e8:1e:ad:80|-53.4;fc:7c:02:30:de:41|-88.3;d4:94:e8:1e:ae:80|-67.0;d4:94:e8:1a:0f:e0|-60.1;d4:94:e8:1e:8c:70|-63.2;d4:94:e8:1e:8d:10|-67.7;e0:46:9a:52:40:e1|-74.0;8c:ab:8e:e3:50:90|-87.3;46:1c:a8:e1:8d:25|-64.0;ec:3d:fd:0a:b7:62|-82.4;d4:94:e8:21:6a:a0|-55.5;94:d9:b3:1f:66:41|-72.0;d4:94:e8:02:27:60|-67.0;08:57:00:5b:58:a2|-61.0;d4:94:e8:19:a3:e0|-61.0;9c:21:6a:7f:bf:7c|-74.0;d4:94:e8:21:3f:80|-51.1;a0:21:b7:bf:da:bc|-71.8;d4:94:e8:1a:33:80|-69.0;d4:94:e8:1e:8d:30|-56.7;d4:94:e8:21:3d:70|-90.3;e0:b9:4d:37:6e:9a|-71.7;d4:94:e8:1e:88:60|-63.0;d4:94:e8:1e:8c:10|-61.7
